ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1aa7,CUS_0x618b,February,Vaughano,27,550-94-8995,Lawyer,17759.1,,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24,20,5.2,10.0,Bad,3598.39,38.05162517975845,,Yes,64.55062048800421,114.17431664606647,Low_spent_Small_value_payments,264.6675628659293,Poor
0x1aa8,CUS_0x618b,March,Vaughano,27,550-94-8995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24,21,10.2,10.0,Bad,3598.39,39.37829032617325,4 Years and 11 Months,Yes,64.55062048800421,130.31795049682506,Low_spent_Large_value_payments,228.5239290151707,Poor
0x1aa9,CUS_0x618b,April,Vaughano,27_,550-94-8995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24,20,5.2,10.0,Bad,3598.39,29.447968449801103,5 Years and 0 Months,Yes,64.55062048800421,195.10924623136205,Low_spent_Small_value_payments,183.73263328063373,Poor
0x1aaa,CUS_0x618b,May,Vaughano,27,550-94-8995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24,,5.2,10.0,Bad,3598.39,30.14370367809759,5 Years and 1 Months,NM,64.55062048800421,206.45038385232945,Low_spent_Small_value_payments,172.39149565966636,Standard
0x1aab,CUS_0x618b,June,Vaughano,27,550-94-8995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24,,5.2,10.0,_,3598.39,35.28592080709959,5 Years and 2 Months,NM,64.55062048800421,157.3673522960543,Low_spent_Medium_value_payments,211.47452721594155,Poor
0x1aac,CUS_0x618b,July,Vaughano,28,550-94-8995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24,23,10.2,10.0,Bad,3598.39,26.49577648557497,5 Years and 3 Months,Yes,64.55062048800421,170.52382032259527,Low_spent_Small_value_payments,208.3180591894005,Poor
0x1aad,CUS_0x618b,August,Vaughano,28,550-94-8995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",26,20,5.2,10.0,Bad,3598.39,28.18214114257893,5 Years and 4 Months,Yes,64.55062048800421,123.08003660070645,Low_spent_Medium_value_payments,245.76184291128934,Poor
0x1ab2,CUS_0x7250,January,Doris Frankelj,37,651-67-7536,Teacher,85328.73,6858.7275,3,4,11,1_,Student Loan,11,17,1.83,1.0,Good,585.05,28.024560848469076,31 Years and 7 Months,No,68.4589661120162,145.09078436691792,!@9#%8,712.3229995210659,Good
0x1ab3,CUS_0x7250,February,Doris Frankelj,37,651-67-7536,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,12,18,6.83,2.0,Good,585.05,28.27046487621821,,No,68.4589661120162,106.58773865318442,High_spent_Large_value_payments,750.8260452347992,Good
0x1ab4,CUS_0x7250,March,,37,651-67-7536,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,7,17,1.83,,Good,585.05,29.335638656595,31 Years and 9 Months,No,68.4589661120162,318.30734168238035,Low_spent_Medium_value_payments,579.1064422056032,Good
0x1ab5,CUS_0x7250,April,Doris Frankelj,37,651-67-7536,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,12,17,-2.17,2.0,Good,585.05,30.075332691179124,31 Years and 10 Months,No,68.4589661120162,203.07053313588744,Low_spent_Medium_value_payments,694.3432507520962,Good
0x1ab6,CUS_0x7250,May,Doris Frankelj,37,651-67-7536,_______,85328.73,6858.7275,3,4,11,1,Student Loan,12,14,1.83,2.0,Good,585.05,38.05151985157541,31 Years and 11 Months,No,68.4589661120162,95.81963873724104,High_spent_Medium_value_payments,771.5941451507427,Good
0x1ab7,CUS_0x7250,June,Doris Frankelj,37_,#F%$D@*&8,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,12,14,1.83,2.0,Good,585.05,37.64923015901481,32 Years and 0 Months,No,68.4589661120162,137.170284402368,High_spent_Large_value_payments,720.2434994856156,Good
0x1ab8,CUS_0x7250,July,Doris Frankelj,37,651-67-7536,Teacher,85328.73,,3,4,11,1,Student Loan,12,17,1.83,2.0,Good,585.05,25.719115588707208,32 Years and 1 Months,NM,68.4589661120162,440.18032388875196,Low_spent_Small_value_payments,467.23345999923174,Good
0x1ab9,CUS_0x7250,August,Doris Frankelj,37,651-67-7536,Teacher,85328.73,6858.7275,528,4,11,1,Student Loan,17,834,1.83,2.0,_,585.05,22.56544762239665,32 Years and 2 Months,No,68.4589661120162,610.8695367356431,Low_spent_Medium_value_payments,286.54424715234063,Good
0x1abe,CUS_0x6435,January,,26,538-49-2118,Writer,134321.44,11064.453333333331,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,19,11.09,3.0,Standard,1428.68,26.75528645840011,32 Years and 8 Months,Yes,253.68824370309895,715.7040604932922,Low_spent_Medium_value_payments,417.05302913694214,Standard
0x1abf,CUS_0x6435,February,,26,538-49-2118,Writer,134321.44,11064.453333333331,3,5,12,-100,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,19,11.09,3.0,Standard,1428.68,39.90369227363176,32 Years and 9 Months,Yes,253.68824370309895,__10000__,Low_spent_Medium_value_payments,335.9725019180079,Standard
0x1ac0,CUS_0x6435,March,Alexei Oreskovicf,26,538-49-2118,Writer,134321.44,11064.453333333331,3,5,12,1464,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,21,4.09,3.0,Standard,1428.68,34.22349215919798,32 Years and 10 Months,Yes,253.68824370309895,,High_spent_Large_value_payments,949.50237002121,Standard
0x1ac1,CUS_0x6435,April,Alexei Oreskovicf,27,538-49-2118,Writer,134321.44,9997.59251367481,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,22_,11.09,3.0,_,1428.68,37.947483325365305,32 Years and 11 Months,Yes,1320.5490633616223,461.5302282783446,High_spent_Medium_value_payments,641.2268613518897,Standard
0x1ac2,CUS_0x6435,May,Alexei Oreskovicf,27,538-49-2118,Writer,134321.44,9997.59251367481,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,21,11.09,3.0,Standard,1428.68,31.98128603504015,33 Years and 0 Months,Yes,1320.5490633616223,259.4569535922815,High_spent_Large_value_payments,833.3001360379527,Good
0x1ac3,CUS_0x6435,June,,27,538-49-2118,Writer,134321.44,,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,19,11.09,3.0,Standard,1428.68,40.96972832590493,33 Years and 1 Months,Yes,1320.5490633616223,598.8624396713553,High_spent_Small_value_payments,513.894649958879,Good
0x1ac4,CUS_0x6435,July,Alexei Oreskovicf,27_,538-49-2118,Writer,134321.44_,9997.59251367481,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,19,12.09,3.0,Standard,1428.68,24.285605561312774,33 Years and 2 Months,Yes,1320.5490633616223,530.8205695340205,High_spent_Small_value_payments,581.9365200962137,Good
0x1ac5,CUS_0x6435,August,Alexei Oreskovicf,27,538-49-2118,Writer,134321.44,9997.59251367481,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",29,20,11.09,3.0,Standard,1428.68,35.523325782962,33 Years and 3 Months,NM,1320.5490633616223,209.5174827021613,High_spent_Medium_value_payments,893.2396069280729,Standard
0x1aca,CUS_0xb6ad,January,Jamiec,24,584-60-4961,Lawyer,61008.0,5235.0,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19_,19.44,12.0,Standard,1755.81,27.373242163951424,8 Years and 9 Months,Yes,189.4265306646308,218.2076697051532,High_spent_Medium_value_payments,365.865799630216,Poor
0x1acb,CUS_0xb6ad,February,Jamiec,24,584-60-4961,Lawyer,61008.0,5235.0,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,12.0,Standard,1755.81,32.45474798862161,8 Years and 10 Months,Yes,189.4265306646308,677.4251029457807,Low_spent_Small_value_payments,,Poor
0x1acc,CUS_0xb6ad,March,,24,584-60-4961,Lawyer,61008.0,5235.0,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,12.0,Standard,1755.81,32.989567134153496,8 Years and 11 Months,Yes,189.4265306646308,165.21711540224246,Low_spent_Large_value_payments,438.8563539331267,Poor
0x1acd,CUS_0xb6ad,April,Jamiec,24,584-60-4961,Lawyer,61008.0,5235.0,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,12.0,Standard,1755.81_,32.8558700175004,9 Years and 0 Months,Yes,20478.0,73.60092893712022,High_spent_Large_value_payments,500.4725403982489,Poor
0x1ace,CUS_0xb6ad,May,Jamiec,24,584-60-4961,_______,61008.0,,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,20,19.44,12.0,Standard,1755.81,29.517083320737697,9 Years and 1 Months,Yes,189.4265306646308,255.87718883726544,Low_spent_Medium_value_payments,358.1962804981037,Standard
0x1acf,CUS_0xb6ad,June,Jamiec,24,584-60-4961,Lawyer,61008.0,5235.0,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,12.0,_,1755.81,29.072387168827373,9 Years and 2 Months,Yes,189.4265306646308,201.68609119514102,High_spent_Medium_value_payments,382.3873781402281,Poor
0x1ad0,CUS_0xb6ad,July,Jamiec,24,584-60-4961,Lawyer,61008.0,5235.0,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",14,19,15.44,17.0,_,1755.81,25.47367253947206,9 Years and 3 Months,Yes,29071.0,123.60622274677958,High_spent_Medium_value_payments,460.4672465885896,Poor
0x1ad1,CUS_0xb6ad,August,Jamiec,24,584-60-4961,Lawyer,61008.0,5235.0,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,19,19.44,17.0,Standard,1755.81,41.88727835207022,,Yes,189.4265306646308,196.66644512672366,High_spent_Medium_value_payments,387.40702420864545,Poor
0x1ad6,CUS_0x7878,January,Anna Driverq,19,037-28-6132,Developer,28665.76,2582.813333333333,7,3,5,1,Debt Consolidation Loan,14,10,11.32,0.0,Standard,1237.46,36.639699298304585,24 Years and 3 Months,No,22.688177579924695,340.9908375742304,Low_spent_Small_value_payments,184.60231817917816,Standard
0x1ad7,CUS_0x7878,February,Anna Driverq,19,037-28-6132,Developer,28665.76,2582.813333333333,7,3,5,1,Debt Consolidation Loan,16,10,0.3200000000000003,0.0,Standard,1237.46,34.10061401674808,24 Years and 4 Months,No,22.688177579924695,182.03367121739223,Low_spent_Large_value_payments,323.5594845360164,Standard
0x1ad8,CUS_0x7878,March,Anna Driverq,19,037-28-6132,_______,28665.76,2582.813333333333,7,3,5,1,Debt Consolidation Loan,16,13,4.32,0.0,Standard,1237.46,31.423496811604263,24 Years and 5 Months,NM,22.688177579924695,117.04735282565404,High_spent_Small_value_payments,378.5458029277546,Standard
0x1ad9,CUS_0x7878,April,Anna Driverq,19,037-28-6132,Developer,28665.76,,7,3,5,1,Debt Consolidation Loan,16,11,4.32,0.0,Standard,1237.46,33.37386506332828,24 Years and 6 Months,No,22.688177579924695,80.25709666066416,High_spent_Medium_value_payments,405.3360590927445,Standard
0x1ada,CUS_0x7878,May,Anna Driverq,19,037-28-6132,Developer,28665.76,2582.813333333333,7,1163,5,1,Debt Consolidation Loan,16,10,4.32,0.0,Standard,1237.46,36.48458788209381,24 Years and 7 Months,No,22.688177579924695,236.8815961023156,!@9#%8,288.711559651093,Standard
0x1adb,CUS_0x7878,June,Anna Driverq,19,037-28-6132,Developer,28665.76,,7,3,5,1,Debt Consolidation Loan,16,10,4.32,0.0,Standard,1237.46,33.845017778698214,24 Years and 8 Months,No,22.688177579924695,138.3066032567022,Low_spent_Medium_value_payments,377.2865524967064,Standard
0x1adc,CUS_0x7878,July,Anna Driverq,19,#F%$D@*&8,Developer,28665.76,2582.813333333333,7,3,5,1,Debt Consolidation Loan,16,12,4.32,0.0,Standard,1237.46,31.57468547365307,24 Years and 9 Months,No,22.688177579924695,,Low_spent_Medium_value_payments,291.72914014713194,Standard
0x1add,CUS_0x7878,August,Anna Driverq,19,037-28-6132,Developer,28665.76,2582.813333333333,7,3,713,1,Debt Consolidation Loan,16,10,4.32,0.0,_,1237.46,33.53347692686574,24 Years and 10 Months,No,22.688177579924695,175.79261437685767,Low_spent_Small_value_payments,349.8005413765509,Standard
0x1ae2,CUS_0x35b5,January,Andrewm,18,432-18-5390,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",51,26,16.23,11.0,Bad,2593.44,29.75653235722221,5 Years and 9 Months,Yes,187.190218862138,__10000__,Low_spent_Small_value_payments,243.09427312040643,Standard
0x1ae3,CUS_0x35b5,February,Andrewm,18,432-18-5390,Lawyer,56803.71_,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46,23,16.23,11.0,Bad,2593.44,36.34480529598403,5 Years and 10 Months,NM,187.190218862138,272.42203047343156,High_spent_Small_value_payments,262.4520006644304,Standard
0x1ae4,CUS_0x35b5,March,Andrewm,18,432-18-5390,Lawyer,56803.71,,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46,20,16.23,11.0,Bad,2593.44,27.192456828616763,5 Years and 11 Months,Yes,187.190218862138,154.37285805823794,High_spent_Medium_value_payments,370.50117307962404,Standard
0x1ae5,CUS_0x35b5,April,Andrewm,18,432-18-5390,_______,56803.71,4620.6425,7,5,3951,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46,23,21.23,11.0,_,2593.44_,32.078527638348845,6 Years and 0 Months,Yes,187.190218862138,186.06855656543976,High_spent_Small_value_payments,348.80547457242216,Standard
0x1ae6,CUS_0x35b5,May,Andrewm,19,432-18-5390,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46,24_,16.23,11.0,Bad,2593.44,25.31414163091492,6 Years and 1 Months,NM,187.190218862138,160.9121209391136,High_spent_Medium_value_payments,363.96191019874834,Standard
0x1ae7,CUS_0x35b5,June,,19,432-18-5390,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46,23,16.23,11.0,_,2593.44,38.78579180830256,6 Years and 2 Months,NM,187.190218862138,94.38794944530977,High_spent_Large_value_payments,420.4860816925522,Standard
0x1ae8,CUS_0x35b5,July,Andrewm,19_,432-18-5390,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",44,23,16.23,11.0,Bad,2593.44,34.317336502427246,6 Years and 3 Months,Yes,187.190218862138,199.85100812368626,Low_spent_Medium_value_payments,355.0230230141757,Poor
0x1ae9,CUS_0x35b5,August,,19,432-18-5390,Lawyer,56803.71_,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",44,23,16.23,11.0,Bad,2593.44,27.151242983425213,,Yes,187.190218862138,359.73869396507706,Low_spent_Small_value_payments,205.13533717278492,Poor
0x1aee,CUS_0x7a0f,January,Soyoungc,31,838-98-6353,Architect,38364.82,2904.068333333333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11.0,Bad,1973.63,37.66455307223288,,NM,74.85037187731447,74.79251895261616,High_spent_Medium_value_payments,390.7639425034027,Poor
0x1aef,CUS_0x7a0f,February,Soyoungc,31,838-98-6353,Architect,38364.82,,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11.0,Bad,1973.63,25.56656332907919,19 Years and 4 Months,Yes,74.85037187731447,280.3850231837437,Low_spent_Small_value_payments,225.1714382722752,Poor
0x1af0,CUS_0x7a0f,March,Soyoungc,32,838-98-6353,Architect,38364.82,2904.068333333333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,0.44,11.0,Bad,1973.63,26.07823491455769,19 Years and 5 Months,Yes,74.85037187731447,123.9038605928886,Low_spent_Large_value_payments,361.6526008631303,Poor
0x1af1,CUS_0x7a0f,April,Soyoungc,32,838-98-6353,Architect,38364.82,2904.068333333333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11.0,Bad,1973.63,26.267350999195124,19 Years and 6 Months,Yes,74.85037187731447,111.03943208652024,Low_spent_Large_value_payments,374.5170293694986,Poor
0x1af2,CUS_0x7a0f,May,Soyoungc,32,838-98-6353,Architect,38364.82,,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",31,20,3.44,11.0,Bad,1973.63,32.17110379727571,19 Years and 7 Months,Yes,74.85037187731447,42.18845307623343,High_spent_Large_value_payments,413.3680083797855,Poor
0x1af3,CUS_0x7a0f,June,Soyoungc,32,838-98-6353,Architect,38364.82,2904.068333333333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11.0,Bad,1973.63,23.792193228038503,19 Years and 8 Months,NM,74.85037187731447,__10000__,High_spent_Small_value_payments,327.06506883802155,Poor
0x1af4,CUS_0x7a0f,July,Soyoungc,32,838-98-6353,Architect,38364.82,2904.068333333333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,23,3.44,11.0,_,1973.63,41.38203150418333,19 Years and 9 Months,Yes,74.85037187731447,41.52856863202232,High_spent_Medium_value_payments,424.02789282399664,Poor
0x1af5,CUS_0x7a0f,August,,32,838-98-6353,Architect,38364.82,2904.068333333333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,,Bad,1973.63,35.43225493894156,19 Years and 10 Months,Yes,74.85037187731447,73.0126754399525,High_spent_Small_value_payments,402.54378601606635,Poor
0x1afa,CUS_0x1c09,January,Ritsukoh,21_,365-73-8387,Lawyer,66528.24,,5,5,5189,0,,17,9,7.65,2.0,Standard,1460.8,26.42518128227474,22 Years and 4 Months,Yes,0.0,139.57456070445244,High_spent_Large_value_payments,673.7274392955476,Standard
0x1afb,CUS_0x1c09,February,Ritsukoh,21,365-73-8387,Lawyer,66528.24,5733.02,5,5,11,0,,19,8,13.65,2.0,Standard,1460.8,38.251863834989365,22 Years and 5 Months,Yes,0.0,38.946426671995155,High_spent_Large_value_payments,774.3555733280049,Standard
0x1afc,CUS_0x1c09,March,Ritsukoh,21,365-73-8387,Lawyer,66528.24,5733.02,5,5,11,0,,15,9,13.65,2.0,Standard,1460.8,32.533873091785175,22 Years and 6 Months,Yes,0.0,98.8275537457479,!@9#%8,724.4744462542521,Standard
0x1afd,CUS_0x1c09,April,Ritsukoh,21_,365-73-8387,_______,66528.24,5733.02,5,5,11,0,,17,11,13.65,2.0,Standard,1460.8,36.6333635229857,22 Years and 7 Months,Yes,0.0,215.61863789716202,High_spent_Medium_value_payments,607.683362102838,Standard
0x1afe,CUS_0x1c09,May,Ritsukoh,21,365-73-8387,Lawyer,66528.24_,5733.02,5,5,11,0,,17,12,13.65,2.0,_,1460.8,34.37396536310801,,Yes,0.0,247.42728555050323,High_spent_Small_value_payments,585.8747144494968,Standard
0x1aff,CUS_0x1c09,June,Ritsukoh,21,365-73-8387,Lawyer,66528.24,5733.02,5,5,872,0,,17,9,13.65,2.0,Standard,1460.8,27.502572021101862,22 Years and 9 Months,Yes,0.0,97.04179086433912,High_spent_Large_value_payments,716.2602091356611,Standard
0x1b00,CUS_0x1c09,July,Ritsukoh,21,365-73-8387,Lawyer,66528.24,5733.02,5,5,11,0,,17,10,13.65,2.0,_,1460.8,35.34067013792043,22 Years and 10 Months,Yes,0.0,106.21054657764341,High_spent_Medium_value_payments,717.0914534223566,Standard
0x1b01,CUS_0x1c09,August,Ritsukoh,22,365-73-8387,Lawyer,66528.24,5733.02,5,5,11,0,,20,12,13.65,2.0,_,1460.8,30.585974940586677,22 Years and 11 Months,NM,0.0,158.42020476590392,High_spent_Medium_value_payments,664.8817952340961,Standard
0x1b06,CUS_0x2c0d,January,ernieh,55,784-23-6447,Doctor,19403.405,1904.9504166666663,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,9,3.9,2.0,_,339.11,31.229306847484608,16 Years and 4 Months,No,39.214914434761795,52.12810761980296,High_spent_Medium_value_payments,349.1520196121019,Standard
0x1b07,CUS_0x2c0d,February,ernieh,55,784-23-6447,Doctor,19403.405,1904.9504166666663,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,11,3.9,2.0,Good,339.11,36.50783060050297,16 Years and 5 Months,No,39.214914434761795,125.94836870886465,Low_spent_Small_value_payments,315.3317585230402,Standard
0x1b08,CUS_0x2c0d,March,ernieh,55,784-23-6447,Doctor,19403.405,1904.9504166666663,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",11,9,3.9,2.0,Good,339.11,33.68727672586754,16 Years and 6 Months,No,39.214914434761795,192.7187540262183,Low_spent_Small_value_payments,248.5613732056866,Standard
0x1b09,CUS_0x2c0d,April,ernieh,55,784-23-6447,Doctor,19403.405,1904.9504166666663,1,7,3,-100,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,,3.9,2.0,_,339.11,38.25840230753524,16 Years and 7 Months,NM,39.214914434761795,186.98903575357517,Low_spent_Medium_value_payments,244.2910914783297,Standard
0x1b0a,CUS_0x2c0d,May,ernieh,55_,784-23-6447,Doctor,19403.405_,1904.9504166666663,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",12,9,3.9,2.0,_,339.11,36.826609811704394,16 Years and 8 Months,No,39.214914434761795,169.85819735076564,Low_spent_Large_value_payments,251.4219298811392,Standard
0x1b0b,CUS_0x2c0d,June,ernieh,55,784-23-6447,_______,19403.405,1904.9504166666663,1,7,3,-100,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,9,_,2.0,Good,339.11,25.849131677822104,,No,3125.0,71.55927578844995,High_spent_Medium_value_payments,329.72085144345493,Standard
0x1b0c,CUS_0x2c0d,July,ernieh,55,784-23-6447,Doctor,8908998.0_,1904.9504166666663,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,9,3.9,2.0,Good,339.11,34.2863254560188,16 Years and 10 Months,No,39.214914434761795,93.05878805164696,Low_spent_Small_value_payments,348.22133918025787,Poor
0x1b0d,CUS_0x2c0d,August,ernieh,55,784-23-6447,Doctor,19403.405,1904.9504166666663,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,10,-1.1,2.0,Good,339.11,38.36867389962454,16 Years and 11 Months,No,39.214914434761795,214.82085751715374,Low_spent_Small_value_payments,226.45926971475112,Poor
0x1b12,CUS_0x9073,January,Matt Falloono,19,751-65-6458,Journalist,31122.79,2761.5658333333336,7,5,12,0,,28,20,9.75,2.0,Standard,358.6,30.794847447390836,22 Years and 9 Months,No,0.0,220.5130602079842,Low_spent_Large_value_payments,325.6435231253492,Standard
0x1b13,CUS_0x9073,February,,19,751-65-6458,Journalist,31122.79,2761.5658333333336,7,5,12,0,,28,20,9.75,2.0,Standard,358.6,31.60070425136859,22 Years and 10 Months,No,0.0,249.69688007956373,Low_spent_Medium_value_payments,306.4597032537696,Standard
0x1b14,CUS_0x9073,March,Matt Falloono,19,751-65-6458,Journalist,31122.79,2761.5658333333336,7,5,12,0,,28,20,9.75,2.0,Standard,358.6,32.519561590235604,22 Years and 11 Months,No,0.0,57.240722395755135,High_spent_Large_value_payments,458.9158609375782,Standard
0x1b15,CUS_0x9073,April,Matt Falloono,19,751-65-6458,Journalist,31122.79,,7,5,12,0,,28,21,2.75,4.0,Standard,358.6,26.852775056246735,,No,0.0,158.26977337236502,High_spent_Small_value_payments,377.8868099609683,Standard
0x1b16,CUS_0x9073,May,Matt Falloono,19,751-65-6458,Journalist,31122.79,2761.5658333333336,7,5,12,0_,,28,20,9.75,4.0,Standard,358.6,27.137645604346343,23 Years and 1 Months,No,0.0,230.7221019529555,Low_spent_Small_value_payments,335.4344813803778,Standard
0x1b17,CUS_0x9073,June,Matt Falloono,19,751-65-6458,Journalist,31122.79,,7,5,12,0,,23,18,9.75,4.0,Standard,358.6,34.55576313978352,23 Years and 2 Months,No,0.0,200.08380008646432,Low_spent_Large_value_payments,346.072783246869,Standard
0x1b18,CUS_0x9073,July,Matt Falloono,19,751-65-6458,Journalist,31122.79,2761.5658333333336,7,5,12,0,,28,19,9.75,4.0,Standard,358.6,37.36020300529866,23 Years and 3 Months,No,0.0,372.67842462913626,Low_spent_Small_value_payments,193.47815870419709,Standard
0x1b19,CUS_0x9073,August,Matt Falloono,19,751-65-6458,Journalist,31122.79,2761.5658333333336,7,5,12,0,,31,20,9.75,4.0,_,358.6,41.00475107838117,,No,0.0,,High_spent_Medium_value_payments,446.78198963772377,Standard
0x1b1e,CUS_0x2813,January,John McCrankg,19,361-34-7350,_______,15015.4,1213.2833333333333,5,5,9,1,Debt Consolidation Loan,23,9,5.04,1.0,Good,330.17,33.27002451431646,21 Years and 7 Months,No,11.685734566072789,92.11412377952726,Low_spent_Small_value_payments,307.52847498773326,Poor
0x1b1f,CUS_0x2813,February,John McCrankg,19,361-34-7350,Architect,15015.4,,5,5,9,-100,Debt Consolidation Loan,25,10,5.04,1.0,Good,330.17,29.99075631953579,21 Years and 8 Months,No,11.685734566072789,75.14400571642805,Low_spent_Small_value_payments,324.4985930508325,Poor
0x1b20,CUS_0x2813,March,John McCrankg,19,361-34-7350,Architect,15015.4,1213.2833333333333,5,5,9,1,Debt Consolidation Loan,25,11,5.04,1.0,Good,330.17,24.249009742205597,21 Years and 9 Months,No,11.685734566072789,48.258652757399,Low_spent_Small_value_payments,351.3839460098615,Poor
0x1b21,CUS_0x2813,April,John McCrankg,19_,361-34-7350,Architect,15015.4,1213.2833333333333,5,5,9,1,Debt Consolidation Loan,25,,1.04,1.0,Good,330.17,37.84241153473918,21 Years and 10 Months,NM,11.685734566072789,69.6000330948333,Low_spent_Medium_value_payments,320.04256567242726,Poor
0x1b22,CUS_0x2813,May,John McCrankg,19,#F%$D@*&8,Architect,15015.4_,1213.2833333333333,5,5,9,1,Debt Consolidation Loan,21,14,5.04,1.0,_,330.17,30.234885538972925,21 Years and 11 Months,No,11.685734566072789,136.4954553466842,Low_spent_Small_value_payments,263.1471434205764,Poor
